gene	logFCInfectedvsMock24	logFCInfected12vs4	logFCInfected24vs4	DEInfectedvsMock24	DEInfected12vs4	DEInfected24vs4
SLC2A11	-0.506020808901617	-0.907929116242142	-1.30043563322143	FALSE	FALSE	TRUE
RARA-AS1	-0.311201065302448	0.770819688411028	1.29866337507978	FALSE	FALSE	TRUE
KIAA0930	-0.638549858153757	-0.572497948180346	-1.29822877597539	FALSE	FALSE	TRUE
VPS9D1	-0.724556613930801	-0.448264394059283	-1.29718215001334	FALSE	FALSE	TRUE
AP003068.2	-0.648446184191916	-0.774698359430425	-1.29574601894278	FALSE	FALSE	TRUE
AC245041.2	-0.871554153059201	-0.487225709820881	-1.29449431089441	FALSE	FALSE	TRUE
FAM86C2P	-0.776529111261162	-0.774730021767676	-1.29140742471393	FALSE	FALSE	TRUE
C17orf97	-0.813208977774494	-0.742427550317689	-1.28975077619754	FALSE	FALSE	TRUE
ZNF85	0.825078704953782	0.784703449111403	1.28832992421077	FALSE	FALSE	TRUE
DPY19L2	-0.944115587420683	-0.597491287085767	-1.28831207165962	FALSE	FALSE	TRUE
ACE2	-0.705836082676721	0.844371467446741	1.28709088128893	FALSE	FALSE	TRUE
SYT7	-0.960802253966626	-0.56208204550646	-1.28703746511648	FALSE	FALSE	TRUE
POLQ	0.29849214434305	0.984137857319935	1.28636293416841	FALSE	FALSE	TRUE
CCDC134	0.912524634586989	0.787428533015264	1.2861020281225	FALSE	FALSE	TRUE
GLP1R	-0.56835672444202	-0.797075025249607	-1.28518891856113	FALSE	FALSE	TRUE
MINAR1	-0.750839748929094	-1.06301366326671	-1.28463964487932	FALSE	FALSE	TRUE
MTF2	0.915788626808576	0.912662204290791	1.28358328624572	FALSE	FALSE	TRUE
MYCN	-0.650442930195736	-0.897535334077161	-1.28297378945203	FALSE	FALSE	TRUE
PLEKHO1	0.611075384924038	0.469236881847556	1.2811402326412	FALSE	FALSE	TRUE
KIF2C	-0.443792655334856	0.736740948417326	1.27749598474146	FALSE	FALSE	TRUE
CDCA2	-0.304598847411231	0.78293302569818	1.2751399203661	FALSE	FALSE	TRUE
ZNF675	0.971736026816943	0.825994512866488	1.27504085210203	FALSE	FALSE	TRUE
ZDHHC1	-0.756545683526952	-0.424113915265521	-1.27282530266041	FALSE	FALSE	TRUE
CCDC88B	-0.780374918145621	-0.455292668218915	-1.2721936773751	FALSE	FALSE	TRUE
NSUN6	0.936042081796982	0.954509611403536	1.27214274673198	FALSE	FALSE	TRUE
LINC02432	0.698868868440428	0.990954482434515	1.27141517338657	FALSE	FALSE	TRUE
ZBTB10	0.990814577907006	0.810317744105278	1.26990803324752	FALSE	FALSE	TRUE
CAV1	-0.83735148373959	-0.336939760737343	-1.2649641263407	FALSE	FALSE	TRUE
LINC00886	0.41904396891985	0.336127310800702	1.26467306921608	FALSE	FALSE	TRUE
TTBK2	0.801100267179238	0.71585047963513	1.26370829775409	FALSE	FALSE	TRUE
C5orf34	0.394800402183866	0.836879653588168	1.26302063556715	FALSE	FALSE	TRUE
NUDT3	-0.932609509511292	-0.575373289979596	-1.26167950571149	FALSE	FALSE	TRUE
LRRC49	0.434236258938048	0.752132328587025	1.26000416041755	FALSE	FALSE	TRUE
ZNF365	0.926055379169738	-0.901970798565314	-1.25986194681251	FALSE	FALSE	TRUE
PTTG1	-0.918228568127961	0.538518293811299	1.25905072522199	FALSE	FALSE	TRUE
RSAD1	-0.741537329881097	-0.704958003679565	-1.25648692839818	FALSE	FALSE	TRUE
KYNU	0.991995582026373	0.828954173931952	1.25102046570934	FALSE	FALSE	TRUE
AC087721.2	-0.677312835347141	0.788579363723348	1.25016229301328	FALSE	FALSE	TRUE
HELLPAR	0.0924097834908158	0.187496478695217	1.24414292113525	FALSE	FALSE	TRUE
SOGA1	-0.624133707428298	-0.8870581981015	-1.24312545566364	FALSE	FALSE	TRUE
CD163L1	0.34358426570739	-0.954234440342789	-1.24119663965528	FALSE	FALSE	TRUE
TUBB3	0.231756008938642	-0.890055556322088	-1.24053476928377	FALSE	FALSE	TRUE
AGAP1	-0.55349696215736	-0.752041487568052	-1.23968433238636	FALSE	FALSE	TRUE
NPTN-IT1	0.781793639452838	0.643871676036307	1.23846445979653	FALSE	FALSE	TRUE
KCNK6	-0.508797869461747	-0.984476969911802	-1.23621059853921	FALSE	FALSE	TRUE
NAV1	-0.512173045492052	-0.768726267501093	-1.23022254400947	FALSE	FALSE	TRUE
AC006058.1	-0.862691111690722	-1.03367878196851	-1.22885289332539	FALSE	FALSE	TRUE
CDK1	-0.243826316059908	0.967979793397346	1.22644250702017	FALSE	FALSE	TRUE
KIF14	-0.752674525944156	0.790301721560648	1.2263954911658	FALSE	FALSE	TRUE
FAM102B	-0.871181343906938	-0.739112728206691	-1.22585519354616	FALSE	FALSE	TRUE
SLC22A18	-0.978600368383725	-0.65904326447625	-1.22465172208789	FALSE	FALSE	TRUE
NCAPH	-0.0901160110013281	0.862607872367515	1.2244971451079	FALSE	FALSE	TRUE
CEP55	-0.701837269394241	0.725556477581265	1.22040505735342	FALSE	FALSE	TRUE
TP53INP1	-1.10071484816194	-0.645684772524674	-1.22025290134677	FALSE	FALSE	TRUE
AC092143.1	0.214263647133873	-0.881381177628806	-1.21919649625681	FALSE	FALSE	TRUE
ZHX3	-0.849062164182372	-0.455794025409726	-1.21856139140212	FALSE	FALSE	TRUE
AL513550.1	0.899961851636321	-0.0643753717547951	1.2180137332002	FALSE	FALSE	TRUE
HMGN5	-0.597627902939815	0.428268166852993	1.21537263122418	FALSE	FALSE	TRUE
NAT1	0.812032079726938	0.349443337887613	1.21415073195666	FALSE	FALSE	TRUE
GOLGA2P10	0.940710557673435	0.376950483033853	1.2141440705278	FALSE	FALSE	TRUE
GTSE1	-0.798167641611328	0.777981399352316	1.20974947365361	FALSE	FALSE	TRUE
ITGB4	-0.772849557569079	-0.451577072611693	-1.20834326601589	FALSE	FALSE	TRUE
PLEC	-0.193616756943397	-0.43052411146673	-1.20550552841447	FALSE	FALSE	TRUE
AC018645.2	-0.85615012966616	-0.643250494578882	-1.20367348916616	FALSE	FALSE	TRUE
PCK2	0.629690688028108	0.360381843044642	1.20352227923262	FALSE	FALSE	TRUE
FRYL	0.892808650356494	0.98434879234569	1.20277989066868	FALSE	FALSE	TRUE
ZNF618	0.746980826564291	0.960169482349959	1.20119276272728	FALSE	FALSE	TRUE
ADCY9	-0.678402373778265	-0.500935241988634	-1.19701345283201	FALSE	FALSE	TRUE
NRP1	0.620304818374206	0.813034684888139	1.19686797423916	FALSE	FALSE	TRUE
ECT2	-0.0120062837006854	0.711039946424535	1.19619563492051	FALSE	FALSE	TRUE
TXNRD3	-0.473918822331945	-0.344392034750018	-1.19439547350397	FALSE	FALSE	TRUE
LINC01843	0.510750722927795	0.814307334993513	1.19414585828691	FALSE	FALSE	TRUE
LTBP2	-0.904940392818292	-0.509976378526306	-1.19393302391311	FALSE	FALSE	TRUE
ENDOG	-0.803276734523192	-0.713439909732318	-1.19193460990759	FALSE	FALSE	TRUE
NCOA3	0.778675773387676	0.678640376570441	1.1900937536162	FALSE	FALSE	TRUE
FOXM1	-0.171995072790833	0.956072983624206	1.18996639822392	FALSE	FALSE	TRUE
POU4F1	0.0993089654302552	-0.665317870763844	-1.18961023449609	FALSE	FALSE	TRUE
PRSS23	0.0164415385601849	-0.908215794448981	-1.18824530399768	FALSE	FALSE	TRUE
ZMYND8	0.761612574503353	0.387683718120132	1.18818776475745	FALSE	FALSE	TRUE
GPM6A	0.307039289075675	0.880065838336249	1.18814433397037	FALSE	FALSE	TRUE
MYO15B	-0.0249521636173356	-0.593331246879563	-1.18751217439208	FALSE	FALSE	TRUE
S100A2	0.338331596102309	-0.842489682045019	-1.18739603470891	FALSE	FALSE	TRUE
AGER	0.802334370669954	0.285993290388562	1.18727751739746	FALSE	FALSE	TRUE
LINC00205	-0.901828373199277	-0.773012682909772	-1.18717254803733	FALSE	FALSE	TRUE
RFX5	0.956109510519161	0.735556655112648	1.18577329604284	FALSE	FALSE	TRUE
SLC2A12	0.790042790816883	0.790639807668391	1.1829994344002	FALSE	FALSE	TRUE
TLCD2	-0.910884858610354	-0.0701754726708828	-1.18248592777377	FALSE	FALSE	TRUE
RAD51AP1	0.199137698765963	0.909838823032831	1.18045617141412	FALSE	FALSE	TRUE
LIN54	0.820373229263376	0.701513953147228	1.17951973177972	FALSE	FALSE	TRUE
SLFN11	0.58609523118838	0.975685124354922	1.17675607753764	FALSE	FALSE	TRUE
SPC24	-0.287384350648003	0.610867235634519	1.17304763755271	FALSE	FALSE	TRUE
CYP2C18	-0.0256502156996813	0.136937737841296	1.17129979485411	FALSE	FALSE	TRUE
TNFSF12	-0.882824018686297	-0.495195800797511	-1.17114793640699	FALSE	FALSE	TRUE
SERPING1	0.6685554175846	0.571528612633504	1.16938324729539	FALSE	FALSE	TRUE
APOE	-0.703508232427578	-0.71623356845903	-1.16754880092322	FALSE	FALSE	TRUE
KIF21B	0.492378084114194	0.368326405995639	1.16670965317694	FALSE	FALSE	TRUE
RNF187	-0.81122771701141	-0.581426080395134	-1.16645278478039	FALSE	FALSE	TRUE
IL1R1	-0.721385989352316	-0.648571807345588	-1.16608931226023	FALSE	FALSE	TRUE
C11orf80	-0.987277915010152	-0.207663184571726	-1.16515482344185	FALSE	FALSE	TRUE
CDCA5	0.42368162223473	0.924557119914482	1.1635178586676	FALSE	FALSE	TRUE
PCYOX1L	-0.941945709677863	-0.503965494779712	-1.16350215556939	FALSE	FALSE	TRUE
MTFR2	-0.143149698114565	0.918889669802995	1.16012798116194	FALSE	FALSE	TRUE
LRRC75A	0.534528390411195	0.433376586041485	1.16008953790209	FALSE	FALSE	TRUE
GHDC	-0.329153106583979	-0.581564955103017	-1.15962623229156	FALSE	FALSE	TRUE
SLC25A42	-0.871363595779132	-1.03503073710347	-1.15952309567356	FALSE	FALSE	TRUE
KIF15	-0.705953971249198	0.939318804780443	1.15887991307534	FALSE	FALSE	TRUE
AL031274.1	0.935174922379197	0.48485968775418	1.15865864744565	FALSE	FALSE	TRUE
TAF8	0.803998185921616	0.762221327326964	1.15823001793964	FALSE	FALSE	TRUE
RBM33	0.672710392027071	0.892870258571757	1.15803797323481	FALSE	FALSE	TRUE
PGGHG	0.872454154235512	0.865744924205019	1.15646583705564	FALSE	FALSE	TRUE
H6PD	-0.947865377947936	-0.491140750127014	-1.15624754764024	FALSE	FALSE	TRUE
AHCYL2	0.897944501982483	0.181712898461902	1.15614813290513	FALSE	FALSE	TRUE
CENPH	0.485460663250801	0.792837652612436	1.15574299521778	FALSE	FALSE	TRUE
CENPW	-0.369503878908911	0.408993686312735	1.15416809159053	FALSE	FALSE	TRUE
STEAP3	-0.316719848835335	-0.551310288720829	-1.15160331538861	FALSE	FALSE	TRUE
PIK3CD	-0.678335583361053	-0.497832230001465	-1.15086282455698	FALSE	FALSE	TRUE
SH3KBP1	0.949027222229906	0.694769591853511	1.15058981929368	FALSE	FALSE	TRUE
LTBP1	-0.205969744455415	-0.998962892247535	-1.15053953912982	FALSE	FALSE	TRUE
SLC35E3	-0.646656471491036	-0.649549015128249	-1.14808335342098	FALSE	FALSE	TRUE
CLBA1	-0.485357772506773	-0.987078607254374	-1.1477411837882	FALSE	FALSE	TRUE
TMC4	-0.558412120001934	-0.643481123617509	-1.14674224606855	FALSE	FALSE	TRUE
ADM5	-0.121526718488957	-0.694900718150778	-1.14588801274413	FALSE	FALSE	TRUE
CRYZL2P	-0.95203007082969	-0.648159769875404	-1.14578833759602	FALSE	FALSE	TRUE
ZNF669	0.694547615259513	0.542824696536486	1.14559228863237	FALSE	FALSE	TRUE
PCDHGB6	-0.479914379931405	-0.791001933086236	-1.14557654037658	FALSE	FALSE	TRUE
C2CD4B	-0.123353970770957	0.296546357977675	1.14477833577643	FALSE	FALSE	TRUE
GPAT3	0.556544039483166	-0.391606566644338	-1.14319711273555	FALSE	FALSE	TRUE
PXDC1	-0.325681671750696	-0.318150167563013	-1.14254448866173	FALSE	FALSE	TRUE
KIF18B	-0.243594419830785	0.642474252882654	1.14159147252967	FALSE	FALSE	TRUE
SMOC1	0.696486635867021	0.629524515317633	1.14150114601559	FALSE	FALSE	TRUE
COL6A1	-0.261126464164634	-0.558639482765106	-1.139938733774	FALSE	FALSE	TRUE
VNN1	0.608800281097654	0.421626784764233	1.13877026612686	FALSE	FALSE	TRUE
AC004233.3	-0.92350910378018	-0.964328259015064	-1.13839801379967	FALSE	FALSE	TRUE
CASTOR1	-0.883301383722844	-0.903060641529218	-1.13690631944803	FALSE	FALSE	TRUE
ZNF547	0.676775776226374	0.581810962878468	1.13469155469571	FALSE	FALSE	TRUE
SLC25A25-AS1	-0.699495102351987	-0.975899799530676	-1.13316122912716	FALSE	FALSE	TRUE
RNASET2	-0.576616873362273	-0.534256930237799	-1.13273083893328	FALSE	FALSE	TRUE
C2orf15	-1.06568001727086	-0.638974169050221	-1.13127907387345	FALSE	FALSE	TRUE
HASPIN	0.535027251338396	0.565926013483841	1.13042323786789	FALSE	FALSE	TRUE
OCEL1	-0.539462955718195	-0.908260682106352	-1.13031985432786	FALSE	FALSE	TRUE
AKAP8L	0.935900401558277	0.901422327138204	1.13026739527419	FALSE	FALSE	TRUE
MMP24OS	-0.922384616756158	-0.5021294280512	-1.13001007963407	FALSE	FALSE	TRUE
TMEM106B	-0.0970183293114657	-0.478272281834462	-1.12899402943688	FALSE	FALSE	TRUE
CEP72	0.396250687574799	0.764941467610888	1.12762359470286	FALSE	FALSE	TRUE
HNF4A	0.953488741340152	0.160198607462678	1.12746183768596	FALSE	FALSE	TRUE
KBTBD11	-0.402943967373445	-0.826553398066766	-1.1265068538443	FALSE	FALSE	TRUE
PKIB	0.927038661439057	-0.4411148163673	-1.12539364810628	FALSE	FALSE	TRUE
TMEM135	0.801072021915651	0.374872662637236	1.12411276213657	FALSE	FALSE	TRUE
AKNA	0.343129024778634	0.873915963078186	1.1225398945586	FALSE	FALSE	TRUE
AC000123.3	-0.448730326309417	-0.360579500228369	-1.1221618112274	FALSE	FALSE	TRUE
PROCR	0.78684161336464	0.64208867840638	1.1221221757728	FALSE	FALSE	TRUE
DBNDD1	-0.591643848073641	-0.508322625348906	-1.12145713218019	FALSE	FALSE	TRUE
RC3H1	0.998469286734864	0.860437442746994	1.11955085400984	FALSE	FALSE	TRUE
CARD6	0.842953379219151	0.711665474480428	1.11827332037977	FALSE	FALSE	TRUE
ST3GAL1	-0.19696249543765	-0.90417791512458	-1.11508405667481	FALSE	FALSE	TRUE
CORO1A	0.311019592750919	0.592809107221262	1.11491078188355	FALSE	FALSE	TRUE
RLIM	0.878292610686269	0.66352377058164	1.11351719192705	FALSE	FALSE	TRUE
CKS2	-0.132782868899301	0.434303668596607	1.11350574302005	FALSE	FALSE	TRUE
MICB	0.856558076420153	0.826772003150916	1.11020674220534	FALSE	FALSE	TRUE
MND1	0.166270784175732	0.950961112681104	1.10779203876966	FALSE	FALSE	TRUE
CIP2A	-0.11761358095619	0.851006384876795	1.10634345177351	FALSE	FALSE	TRUE
TMEM38A	-0.776144616044854	-0.125378915057092	-1.10479594417248	FALSE	FALSE	TRUE
GLRX	0.606151130494895	0.759175431829706	1.10364513691816	FALSE	FALSE	TRUE
PIK3R1	0.844951027725088	0.225837980143626	1.1032950265522	FALSE	FALSE	TRUE
TPX2	-0.721962254208861	0.67210546326307	1.10227435294693	FALSE	FALSE	TRUE
CCNA2	-0.558962165724004	0.57535959014635	1.10138786061058	FALSE	FALSE	TRUE
CTNNBIP1	-0.584872992169075	-0.488792313323497	-1.10088064796245	FALSE	FALSE	TRUE
ARHGAP26	0.807124798483743	0.790082943904148	1.10034319234662	FALSE	FALSE	TRUE
PITPNM2	-0.166271768459789	-0.580379734947363	-1.09856363261258	FALSE	FALSE	TRUE
AP1S3	-0.0786444878712839	-0.847234821317054	-1.0978315407307	FALSE	FALSE	TRUE
ZNF184	0.809444594398926	0.799403384140014	1.09715623122646	FALSE	FALSE	TRUE
FNDC4	-0.326643697115493	-0.99649711415891	-1.09695287256431	FALSE	FALSE	TRUE
ABCC3	-0.425004865351744	-0.672123629954893	-1.09612931843023	FALSE	FALSE	TRUE
TTC26	0.857630752940713	0.109535957400587	1.09600633073025	FALSE	FALSE	TRUE
RNF130	-0.900875249776078	-0.237718529004837	-1.09573976012968	FALSE	FALSE	TRUE
ZSWIM4	0.963649728300761	0.840125113887779	1.09572272765432	FALSE	FALSE	TRUE
NPEPL1	-0.377126169063244	-0.676345920837366	-1.09497347612787	FALSE	FALSE	TRUE
PER3	-0.947571518673283	-0.323517073366972	-1.0945478997738	FALSE	FALSE	TRUE
TNRC6C-AS1	-0.51074041868285	-0.805492065814184	-1.09362932057489	FALSE	FALSE	TRUE
YOD1	0.921095761021305	0.633929435614076	1.09336532957715	FALSE	FALSE	TRUE
MICAL2	-0.283765076137269	-0.651207911641744	-1.09288389901527	FALSE	FALSE	TRUE
TINAG	0.82850904943615	0.77007871985325	1.09248976356659	FALSE	FALSE	TRUE
PLLP	-0.766418965610305	-0.732489764501165	-1.08971787402185	FALSE	FALSE	TRUE
GANC	0.81223392486057	0.855645601325572	1.08921188349716	FALSE	FALSE	TRUE
AC090114.2	-0.343678476112057	-0.316487829120608	-1.08840182208255	FALSE	FALSE	TRUE
HELZ	0.61671834609232	0.774039058696201	1.08829263146608	FALSE	FALSE	TRUE
CCDC117	0.982039790126677	0.615807926946437	1.08668029492018	FALSE	FALSE	TRUE
FBXO5	0.222753285273067	0.848875028487663	1.08664915379057	FALSE	FALSE	TRUE
SMC4	0.0432088905735521	0.763092006729637	1.08639016092314	FALSE	FALSE	TRUE
FAM133B	0.612570300943689	0.658973046605639	1.08623311528236	FALSE	FALSE	TRUE
CCDC77	0.430137639135034	0.46947009811672	1.08550339438196	FALSE	FALSE	TRUE
OIP5	-0.69843945024715	0.768964957948636	1.08536267008122	FALSE	FALSE	TRUE
ASB13	-0.231672207558101	-0.784715659854623	-1.08510090603468	FALSE	FALSE	TRUE
SELENOK	0.777294491829527	0.294941936199042	1.0840207472246	FALSE	FALSE	TRUE
TPCN1	-0.602730547743723	-0.452814963781277	-1.08202000699999	FALSE	FALSE	TRUE
H2AFJ	0.0558419134289822	0.362789089538579	1.08086595112531	FALSE	FALSE	TRUE
SASS6	0.551479311318308	0.756416561894934	1.08086345668851	FALSE	FALSE	TRUE
GAREM1	0.635044057946861	0.790309688933523	1.08048892980944	FALSE	FALSE	TRUE
AC008755.1	0.969426011513132	0.914340560188296	1.07967310070823	FALSE	FALSE	TRUE
NID1	0.551387564916067	0.233704788354243	1.07835346053645	FALSE	FALSE	TRUE
EPS8L3	-0.55312185198767	-0.861672172777992	-1.07730982802912	FALSE	FALSE	TRUE
SCLT1	0.204160738685619	0.946981746705237	1.07462011749359	FALSE	FALSE	TRUE
IGIP	-0.944091617856743	-0.277485311942656	-1.07128592681763	FALSE	FALSE	TRUE
ELMOD2	-0.825588407040594	-0.579556388498618	-1.07124018326567	FALSE	FALSE	TRUE
ETV5	0.216324278465489	-0.0234166337057835	1.07088875966626	FALSE	FALSE	TRUE
C3orf38	0.829525724080044	0.791144926152261	1.06961990147924	FALSE	FALSE	TRUE
ASS1	-0.403633225028076	-0.872578872826395	-1.0685392596781	FALSE	FALSE	TRUE
ZNF724	0.794256145422509	0.560138538043436	1.06853327398829	FALSE	FALSE	TRUE
PCDHGB7	-0.467002440678734	-0.722599165120254	-1.067573098393	FALSE	FALSE	TRUE
PITPNC1	-0.93600486988308	-0.411286884107308	-1.06741236196837	FALSE	FALSE	TRUE
ZNF862	-0.834438061626397	-0.690392222471096	-1.06552494103361	FALSE	FALSE	TRUE
TCTA	-0.564034931818617	-0.37641700680426	-1.0653877116567	FALSE	FALSE	TRUE
BACE1-AS	-0.580812020806132	-0.628242535091729	-1.06395692252741	FALSE	FALSE	TRUE
GMCL1	-0.0335304607140124	0.312042046053881	1.06385800844897	FALSE	FALSE	TRUE
SLC41A2	0.441953535891631	0.957583021869058	1.06357721499028	FALSE	FALSE	TRUE
THEM6	-0.662993266833991	-0.530329262088792	-1.06210437750208	FALSE	FALSE	TRUE
RMDN1	-0.885263681814313	-0.27355392420354	-1.06192804211814	FALSE	FALSE	TRUE
AC020978.5	-0.820040988054154	-0.907551872425763	-1.05918374679926	FALSE	FALSE	TRUE
FUT9	-0.752665837019243	-0.2579093902468	-1.05892003242603	FALSE	FALSE	TRUE
ANKH	-0.474578314400199	-0.235038332266932	-1.05821564119552	FALSE	FALSE	TRUE
PLEKHA7	0.849915441813603	0.923229510309003	1.05816304113322	FALSE	FALSE	TRUE
GAD1	-0.667354602452644	-0.0392721651139535	-1.05777105679442	FALSE	FALSE	TRUE
PTK6	-0.263858384650653	-0.758569995982474	-1.05767202671967	FALSE	FALSE	TRUE
EMP1	-0.172458751192415	-0.513902501486369	-1.0556923988008	FALSE	FALSE	TRUE
HSDL1	-0.584793439555508	-0.65768538894647	-1.05452227960284	FALSE	FALSE	TRUE
SPRY1	0.863591351316166	0.68964937643943	1.05440985062847	FALSE	FALSE	TRUE
KIF23	-0.629884052991922	0.77443155546693	1.05274189331268	FALSE	FALSE	TRUE
SKA3	-0.148351521979678	0.835017467055201	1.05215487253636	FALSE	FALSE	TRUE
SPAG5	-0.668338044944718	0.641392543287012	1.05182983346072	FALSE	FALSE	TRUE
LMNA	-0.201444378778052	-0.523676560924881	-1.05034657248376	FALSE	FALSE	TRUE
CCNB1	-0.841826604829889	0.465283537734339	1.04971763385544	FALSE	FALSE	TRUE
RRM2	0.0367400279096455	0.78456451041951	1.04850159479831	FALSE	FALSE	TRUE
HMGA2	0.0356610551440609	-0.866135826492094	-1.04836639410583	FALSE	FALSE	TRUE
RBM7	0.812149289857311	0.960463183269733	1.04683814922221	FALSE	FALSE	TRUE
FAM86JP	-0.232375427812942	-0.363812111981276	-1.04683703752553	FALSE	FALSE	TRUE
GRM5	0.804522068799338	0.417101767324631	1.04536500133945	FALSE	FALSE	TRUE
AC110079.1	0.917642083209947	0.668046386994809	1.0451935039665	FALSE	FALSE	TRUE
LYPD6	0.232281460194338	0.662835941988663	1.04449627604838	FALSE	FALSE	TRUE
NDRG3	-0.94019486693215	-0.300744001533279	-1.04357879693248	FALSE	FALSE	TRUE
TCN1	-0.826121044540432	-0.748617261402936	-1.04281379180947	FALSE	FALSE	TRUE
PPM1D	0.752473868042958	0.658645799283933	1.04230840783232	FALSE	FALSE	TRUE
ERMARD	-0.764339048859227	-0.236559583178943	-1.04175131697274	FALSE	FALSE	TRUE
SPOCK2	-0.968294820700336	-0.713312019631751	-1.03812106180317	FALSE	FALSE	TRUE
TOP1	0.76696401300018	0.831800290705667	1.03725510705625	FALSE	FALSE	TRUE
PLA2G12A	-0.743768454873869	-0.331389267694453	-1.03723703999693	FALSE	FALSE	TRUE
MAML3	0.725389597255149	0.896038539546092	1.03710242597327	FALSE	FALSE	TRUE
ZNF101	0.72423651918883	0.674587000480693	1.03657757897637	FALSE	FALSE	TRUE
CCDC150	0.161590870386242	0.859507684914301	1.03653037387876	FALSE	FALSE	TRUE
KIFC2	-0.606605528276201	-0.337540468681489	-1.03648060689806	FALSE	FALSE	TRUE
DMD	0.459134594891608	0.485976788076371	1.03616155413066	FALSE	FALSE	TRUE
ZNF514	-0.650809908284705	-0.836650586264028	-1.03593277422898	FALSE	FALSE	TRUE
ZFP36L1	0.602147564041286	0.886029879832747	1.03497993935582	FALSE	FALSE	TRUE
BABAM2	-0.904848126031388	-0.364164856311923	-1.03461691406833	FALSE	FALSE	TRUE
TRHDE	-0.959804367030511	-0.354148098324231	-1.03248535797673	FALSE	FALSE	TRUE
SNX29	-0.0201428109836802	-0.212737297902709	-1.03099184877859	FALSE	FALSE	TRUE
PINK1	-0.480599274476469	-0.92502412869518	-1.0308937927653	FALSE	FALSE	TRUE
PLAU	0.250473174377141	-0.370307532626192	-1.03051252162222	FALSE	FALSE	TRUE
STX2	-0.494469661047343	-0.319452490248054	-1.03005624727878	FALSE	FALSE	TRUE
MARCH5	0.872672319900624	0.678648510676547	1.02920088241248	FALSE	FALSE	TRUE
KLF13	-0.599496450064901	-0.410643338228767	-1.02792096713384	FALSE	FALSE	TRUE
ATP7B	-0.744425097742516	-0.407025648934971	-1.02638789118791	FALSE	FALSE	TRUE
SMYD3	-0.463476898463205	-0.281549385462156	-1.02602489212025	FALSE	FALSE	TRUE
SPC25	-0.711738028903767	0.909734655148517	1.02537978090366	FALSE	FALSE	TRUE
ZSWIM7	-0.738580109879951	-0.427946694261169	-1.02474617318585	FALSE	FALSE	TRUE
NIPAL1	0.408657483005918	0.189436417049509	1.02449769297566	FALSE	FALSE	TRUE
HSPA5	0.941679996783626	0.0347516602323074	1.0240378144741	FALSE	FALSE	TRUE
C19orf33	-0.103902130154632	-0.307327331499546	-1.0236074990746	FALSE	FALSE	TRUE
PTPRF	-0.977148356390964	-0.204077734843143	-1.02126046774714	FALSE	FALSE	TRUE
TOMM20	-0.677051019008162	-0.759726864631565	-1.02082477165995	FALSE	FALSE	TRUE
PSMA6	0.805722290018365	0.697481889181432	1.0205443151451	FALSE	FALSE	TRUE
C1orf226	0.587184415531317	0.276445656994522	1.02029798886935	FALSE	FALSE	TRUE
ZNF726	0.336158274263937	0.635501879010711	1.02029126568019	FALSE	FALSE	TRUE
CDON	-0.515965369549144	-0.644666748879473	-1.01890226937769	FALSE	FALSE	TRUE
AC005324.3	0.091045796572729	-0.777918476896767	-1.01876740332572	FALSE	FALSE	TRUE
PMVK	-0.847109955578977	-0.0920880216146965	-1.01804117762076	FALSE	FALSE	TRUE
MCOLN3	-0.330125302949233	-0.433302145356441	-1.01778635055914	FALSE	FALSE	TRUE
AC009237.3	-0.442746423846225	-0.67831078542266	-1.01764568087068	FALSE	FALSE	TRUE
ING1	0.478898409050068	0.454232501008762	1.01738621891477	FALSE	FALSE	TRUE
ST6GALNAC6	-0.577539638962176	-0.498850538753886	-1.01703397945631	FALSE	FALSE	TRUE
THSD4	-0.3758660988929	-0.0627547885475402	-1.01695002886237	FALSE	FALSE	TRUE
ZNF426	0.850848289465799	0.538441915289137	1.01602977623167	FALSE	FALSE	TRUE
CPNE7	-0.186052862644847	-0.0735267986156211	-1.01512365789447	FALSE	FALSE	TRUE
DHFR2	-0.712760691986377	-0.249667224691059	-1.01502365227283	FALSE	FALSE	TRUE
